PRIORITY,ID_2MASS,RA_DEG,DEC_DEG,EPOCH,H_MAG,H_MAG_SOURCE,PM_RA,PM_DEC,PM_SOURCE,TYPE,APOGEE_COMMENT,AT1,AT2,AT3,APOGEE_COMMENT2
NaN,J19030498-3349471,285.77080,-33.82980,2000.0,13.893,2MASS,-4.590,-13.747,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19163128-3438514,289.13040,-34.64760,2000.0,13.893,2MASS,1.206,-7.580,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19310892-3247432,292.78720,-32.79540,2000.0,13.895,2MASS,-2.222,-6.492,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18442806-2650015,281.11700,-26.83380,2000.0,13.896,2MASS,0.602,-17.009,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18443594-2705289,281.14980,-27.09140,2000.0,13.896,2MASS,-1.178,2.440,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19045790-3403339,286.24130,-34.05940,2000.0,13.897,2MASS,-1.940,-14.149,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18454989-2713541,281.45790,-27.23170,2000.0,13.898,2MASS,4.053,-2.564,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18514237-3324011,282.92660,-33.40030,2000.0,13.898,2MASS,-8.767,-4.248,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18583766-2816113,284.65690,-28.26980,2000.0,13.901,2MASS,-3.335,-8.975,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18522313-3221026,283.09640,-32.35070,2000.0,13.904,2MASS,5.698,0.099,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18391525-3234247,279.81360,-32.57350,2000.0,13.906,2MASS,1.246,-7.534,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19410445-3240378,295.26860,-32.67720,2000.0,13.907,2MASS,-0.653,-7.914,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18353084-2924091,278.87850,-29.40260,2000.0,13.908,2MASS,-13.275,-32.902,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19224707-3200512,290.69610,-32.01420,2000.0,13.908,2MASS,2.437,-10.283,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18500166-2830299,282.50690,-28.50830,2000.0,13.910,2MASS,-9.391,-10.039,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19410680-3307133,295.27830,-33.12040,2000.0,13.911,2MASS,-13.811,13.018,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18363111-2938176,279.12960,-29.63820,2000.0,13.913,2MASS,-7.311,-0.116,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19325570-3224481,293.23210,-32.41340,2000.0,13.917,2MASS,2.774,-5.353,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18592486-3200272,284.85360,-32.00760,2000.0,13.924,2MASS,-6.619,-8.706,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18443429-2705592,281.14290,-27.09980,2000.0,13.926,2MASS,26.051,-13.583,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18581834-2737282,284.57640,-27.62450,2000.0,13.928,2MASS,-4.636,-5.177,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18452060-2723446,281.33590,-27.39570,2000.0,13.929,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19233600-3203122,290.90000,-32.05340,2000.0,13.932,2MASS,-7.066,6.067,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18443102-2654547,281.12930,-26.91520,2000.0,13.933,2MASS,-5.183,-9.302,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19413270-3304062,295.38630,-33.06840,2000.0,13.934,2MASS,-4.724,-1.549,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19012800-2525581,285.36670,-25.43280,2000.0,13.935,2MASS,3.353,-4.945,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18583017-2825113,284.62570,-28.41980,2000.0,13.939,2MASS,-9.470,-31.839,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19305192-3238102,292.71640,-32.63620,2000.0,13.939,2MASS,8.300,-2.850,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18464411-2709440,281.68380,-27.16220,2000.0,13.940,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18575062-2754299,284.46090,-27.90830,2000.0,13.941,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18364087-2921149,279.17030,-29.35420,2000.0,13.942,2MASS,15.617,-9.999,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18460537-2711491,281.52240,-27.19700,2000.0,13.948,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19413096-3258120,295.37900,-32.97000,2000.0,13.951,2MASS,3.316,-7.698,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18354075-2932114,278.91980,-29.53650,2000.0,13.960,2MASS,13.714,-20.348,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19413068-3243408,295.37790,-32.72800,2000.0,13.967,2MASS,8.047,-4.790,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19161341-3439049,289.05590,-34.65140,2000.0,13.969,2MASS,6.448,7.661,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19510603-3319058,297.77510,-33.31830,2000.0,13.977,2MASS,1.889,-8.966,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18372099-2920253,279.33750,-29.34040,2000.0,13.983,2MASS,-13.069,-12.435,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19044927-3401053,286.20530,-34.01820,2000.0,13.985,2MASS,-5.803,-2.104,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19163487-3433537,289.14530,-34.56490,2000.0,13.998,2MASS,-4.627,-5.827,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18510240-3214111,282.76000,-32.23640,2000.0,14.016,2MASS,0.000,0.000,None,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19403872-3234434,295.16140,-32.57870,2000.0,14.017,2MASS,-0.887,-6.437,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19512455-3316494,297.85230,-33.28040,2000.0,14.017,2MASS,-3.311,-2.155,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18443269-2711004,281.13620,-27.18350,2000.0,14.023,2MASS,-0.739,1.420,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19003341-2553278,285.13920,-25.89110,2000.0,14.028,2MASS,10.176,-6.973,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18590098-2825257,284.75410,-28.42380,2000.0,14.029,2MASS,-3.380,-12.097,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19493831-3346242,297.40960,-33.77340,2000.0,14.030,2MASS,3.536,-6.203,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19391686-3253035,294.82030,-32.88430,2000.0,14.033,2MASS,10.074,-4.384,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18524704-3230233,283.19600,-32.50650,2000.0,14.045,2MASS,-0.995,-15.418,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19513171-3332241,297.88220,-33.54000,2000.0,14.078,2MASS,-10.168,-14.640,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19412150-3238291,295.33960,-32.64140,2000.0,14.085,2MASS,5.502,-34.645,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19422805-3256469,295.61690,-32.94640,2000.0,14.093,2MASS,-15.511,1.194,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18512411-3330256,282.85050,-33.50710,2000.0,14.097,2MASS,2.688,-5.611,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J19035722-3037511,285.98840,-30.63090,2000.0,14.107,2MASS,-2.412,-5.567,HSOY,STAR,Frinchaboy2012,26,-0,-0,None
NaN,J18475587-3027250,281.98282,-30.45695,2000.0,9.928,2MASS,-0.471,-2.568,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18441868-2947381,281.07783,-29.79392,2000.0,10.908,2MASS,-0.647,-5.528,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18404972-2913491,280.20710,-29.23026,2000.0,10.975,2MASS,11.184,-17.848,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18464580-3016586,281.69085,-30.28295,2000.0,11.062,2MASS,-1.859,-3.439,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18470776-3017243,281.78236,-30.29010,2000.0,11.172,2MASS,0.267,1.744,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18475276-3024533,281.96986,-30.41484,2000.0,11.294,2MASS,-4.490,6.600,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18453322-2953321,281.38846,-29.89226,2000.0,11.318,2MASS,-6.954,-2.787,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18484188-3001056,282.17452,-30.01824,2000.0,11.318,2MASS,-2.750,-2.187,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18461477-3016411,281.56157,-30.27807,2000.0,11.373,2MASS,0.119,-5.180,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18370365-2935375,279.26525,-29.59377,2000.0,11.422,2MASS,-2.657,-0.054,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18445321-3023491,281.22174,-30.39698,2000.0,11.460,2MASS,0.000,0.000,None,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18460108-2956265,281.50453,-29.94073,2000.0,11.490,2MASS,-1.911,-2.726,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18474998-2948151,281.95830,-29.80422,2000.0,11.571,2MASS,-10.167,0.738,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18472852-3018578,281.86887,-30.31601,2000.0,11.579,2MASS,-7.649,-9.391,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18485340-2958386,282.22252,-29.97739,2000.0,11.847,2MASS,-1.429,-7.682,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18455501-2950381,281.47926,-29.84389,2000.0,11.878,2MASS,-5.471,-9.885,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18465139-3031187,281.71414,-30.52185,2000.0,12.012,2MASS,-5.685,-0.395,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18462532-3032345,281.60553,-30.54293,2000.0,12.138,2MASS,2.396,-1.621,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18473894-3024240,281.91220,-30.40661,2000.0,12.142,2MASS,4.571,-15.943,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18451988-3018577,281.33275,-30.31604,2000.0,12.143,2MASS,19.465,-23.135,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18455099-3004524,281.46251,-30.08126,2000.0,12.181,2MASS,-8.438,1.666,HSOY,STAR,Hasselquist2017,26,-0,-0,None
NaN,J18523304-2954185,283.13800,-29.90500,2000.0,7.994,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18522494-2928477,283.10400,-29.48000,2000.0,8.282,2MASS,-0.268,-2.776,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18511254-2811512,282.80200,-28.19800,2000.0,8.326,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18511681-2913137,282.82000,-29.22000,2000.0,8.382,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18470657-2849006,281.77700,-28.81700,2000.0,8.657,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18510784-2816434,282.78300,-28.27900,2000.0,8.785,2MASS,-0.957,-10.473,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18475864-2819456,281.99400,-28.32900,2000.0,8.886,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18523870-2843340,283.16100,-28.72600,2000.0,8.896,2MASS,-16.977,-4.743,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18492668-2913293,282.36100,-29.22500,2000.0,8.919,2MASS,4.159,-7.660,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18521077-3040230,283.04500,-30.67300,2000.0,9.658,2MASS,-2.120,-11.848,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18513261-2904366,282.88600,-29.07700,2000.0,9.711,2MASS,-4.143,-8.249,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18512038-3021511,282.83500,-30.36400,2000.0,9.808,2MASS,-2.396,-13.733,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18512364-2750031,282.84900,-27.83400,2000.0,9.968,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18512892-2858190,282.87100,-28.97200,2000.0,10.052,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18495065-2819048,282.46100,-28.31800,2000.0,10.058,2MASS,-1.365,4.305,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18500275-2750188,282.51100,-27.83900,2000.0,10.070,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18542972-3011218,283.62400,-30.18900,2000.0,10.077,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18471641-2826044,281.81800,-28.43500,2000.0,10.103,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18485655-2812424,282.23600,-28.21200,2000.0,10.103,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18543388-2820394,283.64100,-28.34400,2000.0,10.126,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18541306-2910263,283.55400,-29.17400,2000.0,10.204,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18560664-3026502,284.02800,-30.44700,2000.0,10.227,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18504416-2923478,282.68400,-29.39700,2000.0,10.270,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18534002-2848251,283.41700,-28.80700,2000.0,10.300,2MASS,15.489,0.260,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18490710-2836504,282.28000,-28.61400,2000.0,10.313,2MASS,-9.296,-6.928,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18493400-2849052,282.39200,-28.81800,2000.0,10.320,2MASS,14.091,-7.506,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18474773-2911481,281.94900,-29.19700,2000.0,10.346,2MASS,1.486,-3.833,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18531790-2826378,283.32500,-28.44400,2000.0,10.397,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18534337-3050444,283.43100,-30.84600,2000.0,10.526,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18513243-2835013,282.88500,-28.58400,2000.0,10.572,2MASS,-9.786,1.839,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18524125-2914132,283.17200,-29.23700,2000.0,10.609,2MASS,-3.708,-0.678,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18471922-2901299,281.83000,-29.02500,2000.0,10.614,2MASS,1.614,4.192,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18550822-2840307,283.78400,-28.67500,2000.0,10.640,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18544522-2857449,283.68800,-28.96200,2000.0,10.671,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18543658-2829042,283.65200,-28.48500,2000.0,10.672,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18531850-2944050,283.32700,-29.73500,2000.0,10.780,2MASS,-1.738,-0.110,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18544422-2834310,283.68400,-28.57500,2000.0,10.797,2MASS,-7.934,-9.440,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18503147-2752457,282.63100,-27.87900,2000.0,10.931,2MASS,-6.749,-7.871,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18554740-3101305,283.94800,-31.02500,2000.0,10.931,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18514967-3031343,282.95700,-30.52600,2000.0,10.942,2MASS,-10.612,-4.909,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18513768-3104538,282.90700,-31.08200,2000.0,10.952,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18565524-3026401,284.23000,-30.44400,2000.0,10.952,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18545878-3025352,283.74500,-30.42600,2000.0,10.953,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18543483-3030416,283.64500,-30.51200,2000.0,10.988,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18505506-3049283,282.72900,-30.82500,2000.0,11.014,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18530903-2959375,283.28800,-29.99400,2000.0,11.024,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18550775-2951474,283.78200,-29.86300,2000.0,11.030,2MASS,20.791,1.467,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18544615-3014148,283.69200,-30.23700,2000.0,11.055,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18583785-3015219,284.65800,-30.25600,2000.0,11.076,2MASS,-2.692,1.577,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18520683-3025284,283.02800,-30.42500,2000.0,11.088,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18513462-3040376,282.89400,-30.67700,2000.0,11.105,2MASS,-4.170,-3.526,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18515121-2849451,282.96300,-28.82900,2000.0,11.147,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18523307-3057301,283.13800,-30.95800,2000.0,11.154,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18542471-3019232,283.60300,-30.32300,2000.0,11.158,2MASS,3.346,-0.738,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18510784-2824159,282.78300,-28.40400,2000.0,11.160,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18573488-2953454,284.39500,-29.89600,2000.0,11.162,2MASS,-0.588,-2.848,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18571988-2956526,284.33300,-29.94800,2000.0,11.176,2MASS,-3.626,2.682,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18534488-3009299,283.43700,-30.15800,2000.0,11.188,2MASS,-3.185,1.351,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18511968-3043006,282.83200,-30.71700,2000.0,11.192,2MASS,-2.630,0.952,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18530812-3008503,283.28400,-30.14700,2000.0,11.197,2MASS,-3.761,1.000,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18514673-3050240,282.94500,-30.84000,2000.0,11.219,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18560405-3058246,284.01700,-30.97400,2000.0,11.225,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18560404-2957344,284.01700,-29.96000,2000.0,11.229,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18565067-3025249,284.21100,-30.42400,2000.0,11.255,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18545435-3033430,283.72600,-30.56200,2000.0,11.297,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18554551-3134508,283.94000,-31.58100,2000.0,11.297,2MASS,-4.492,5.450,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18554272-2954485,283.92800,-29.91300,2000.0,11.298,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18522006-3043298,283.08400,-30.72500,2000.0,11.307,2MASS,-7.343,-3.545,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18514927-3106566,282.95500,-31.11600,2000.0,11.311,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18520883-3037217,283.03700,-30.62300,2000.0,11.315,2MASS,-15.556,-1.861,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18512627-3046209,282.85900,-30.77200,2000.0,11.318,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18564244-2945239,284.17700,-29.75700,2000.0,11.336,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18544701-2944375,283.69600,-29.74400,2000.0,11.341,2MASS,0.343,-0.686,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18531136-3109573,283.29700,-31.16600,2000.0,11.343,2MASS,-1.934,4.771,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18533571-3037455,283.39900,-30.62900,2000.0,11.361,2MASS,-5.026,-4.422,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18540563-3033055,283.52300,-30.55200,2000.0,11.362,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18532684-3027201,283.36200,-30.45600,2000.0,11.365,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18570484-3116335,284.27000,-31.27600,2000.0,11.373,2MASS,-8.261,-0.048,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18543008-2951134,283.62500,-29.85400,2000.0,11.377,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18512389-3036460,282.85000,-30.61300,2000.0,11.387,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18561050-3131426,284.04400,-31.52900,2000.0,11.388,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18583147-3106399,284.63100,-31.11100,2000.0,11.389,2MASS,-7.016,-10.009,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18544355-3000121,283.68100,-30.00300,2000.0,11.397,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18533159-2952295,283.38200,-29.87500,2000.0,11.402,2MASS,1.441,-0.137,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18555355-2954274,283.97300,-29.90800,2000.0,11.406,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18522634-3048285,283.11000,-30.80800,2000.0,11.419,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18530578-2955562,283.27400,-29.93200,2000.0,11.423,2MASS,0.512,-6.577,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18561061-3108545,284.04400,-31.14800,2000.0,11.428,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18522526-3110001,283.10500,-31.16700,2000.0,11.429,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18504361-2838547,282.68200,-28.64900,2000.0,11.431,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18542487-3033024,283.60400,-30.55100,2000.0,11.432,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18542829-2957398,283.61800,-29.96100,2000.0,11.435,2MASS,-5.724,-3.050,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18512273-3051596,282.84500,-30.86700,2000.0,11.436,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18503032-2855221,282.62600,-28.92300,2000.0,11.443,2MASS,-5.374,2.603,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18574251-3004332,284.42700,-30.07600,2000.0,11.451,2MASS,-0.245,-4.266,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18523687-3109166,283.15400,-31.15500,2000.0,11.454,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18555231-3032258,283.96800,-30.54100,2000.0,11.458,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18512603-3026342,282.85800,-30.44300,2000.0,11.464,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18510193-3043110,282.75800,-30.72000,2000.0,11.468,2MASS,-9.398,5.873,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18535514-2954249,283.48000,-29.90700,2000.0,11.480,2MASS,-1.460,3.678,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18552660-3025543,283.86100,-30.43200,2000.0,11.481,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18554622-2943307,283.94300,-29.72500,2000.0,11.482,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18541614-3007287,283.56700,-30.12500,2000.0,11.484,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18523184-3038217,283.13300,-30.63900,2000.0,11.485,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18574249-3057534,284.42700,-30.96500,2000.0,11.488,2MASS,-8.714,2.484,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18585516-3052192,284.73000,-30.87200,2000.0,11.491,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18590187-3109200,284.75800,-31.15600,2000.0,11.496,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18524492-3035315,283.18700,-30.59200,2000.0,11.499,2MASS,-2.706,-1.045,HSOY,STAR,Majewski2013,26,-0,-0,None
NaN,J18570424-3002007,284.26800,-30.03400,2000.0,11.506,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18515048-3035179,282.96000,-30.58800,2000.0,11.511,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18535213-2948020,283.46700,-29.80100,2000.0,11.511,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18525196-3008386,283.21700,-30.14400,2000.0,11.522,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18531903-3008296,283.32900,-30.14200,2000.0,11.524,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18550091-2950440,283.75400,-29.84600,2000.0,11.526,2MASS,0.000,0.000,None,STAR,Majewski2013,26,-0,-0,None
NaN,J18521396-3044028,283.05800,-30.73400,2000.0,11.529,2MASS,5.269,-1.137,HSOY,STAR,Majewski2013,26,-0,-0,None
